n,k,t,check_bits,percent_correction,array_size,ber,hdm_ber,block_count,block_fail_prob,array_fail_prob,maes_ent, maes_ent_rate, dodis_ent, dodis_ent_rate, total_maes_ent, total_dodis_ent
31,11,5,20,16.13%,8192,0.1300,0.0260, 264,0.000129935531,0.033723456616,9.9000, 0.0010,9.9000,0.0010,2090.88,2090.88
31,11,5,20,16.13%,8192,0.1400,0.0281, 264,0.000196924245,0.050664601858,9.9000, 0.0010,9.9000,0.0010,2090.88,2090.88
31,11,5,20,16.13%,8192,0.1500,0.0300, 264,0.000282592024,0.071899112976,9.9000, 0.0010,9.9000,0.0010,2090.88,2090.88
31,11,5,20,16.13%,8192,0.1600,0.0321, 264,0.000403402364,0.101042671182,9.9000, 0.0010,9.9000,0.0010,2090.88,2090.88
31,6,7,25,22.58%,8192,0.0100,0.0021, 264,0.000000000000,0.000000000001,5.4000, 0.0005,5.4000,0.0005,1140.48,1140.48
31,6,7,25,22.58%,8192,0.0200,0.0040, 264,0.000000000001,0.000000000133,5.4000, 0.0005,5.4000,0.0005,1140.48,1140.48
31,6,7,25,22.58%,8192,0.0300,0.0061, 264,0.000000000013,0.000000003540,5.4000, 0.0005,5.4000,0.0005,1140.48,1140.48
31,6,7,25,22.58%,8192,0.0400,0.0081, 264,0.000000000119,0.000000031342,5.4000, 0.0005,5.4000,0.0005,1140.48,1140.48
31,6,7,25,22.58%,8192,0.0500,0.0100, 264,0.000000000647,0.000000170939,5.4000, 0.0005,5.4000,0.0005,1140.48,1140.48
31,6,7,25,22.58%,8192,0.0600,0.0121, 264,0.000000002801,0.000000739358,5.4000, 0.0005,5.4000,0.0005,1140.48,1140.48
31,6,7,25,22.58%,8192,0.0700,0.0140, 264,0.000000008918,0.000002354338,5.4000, 0.0005,5.4000,0.0005,1140.48,1140.48
31,6,7,25,22.58%,8192,0.0800,0.0161, 264,0.000000025744,0.000006796309,5.4000, 0.0005,5.4000,0.0005,1140.48,1140.48
31,6,7,25,22.58%,8192,0.0900,0.0181, 264,0.000000061751,0.000016302042,5.4000, 0.0005,5.4000,0.0005,1140.48,1140.48
31,6,7,25,22.58%,8192,0.1000,0.0200, 264,0.000000134817,0.000035591159,5.4000, 0.0005,5.4000,0.0005,1140.48,1140.48
31,6,7,25,22.58%,8192,0.1100,0.0221, 264,0.000000284283,0.000075047825,5.4000, 0.0005,5.4000,0.0005,1140.48,1140.48
31,6,7,25,22.58%,8192,0.1200,0.0240, 264,0.000000537594,0.000141914880,5.4000, 0.0005,5.4000,0.0005,1140.48,1140.48
31,6,7,25,22.58%,8192,0.1300,0.0260, 264,0.000000964147,0.000254502666,5.4000, 0.0005,5.4000,0.0005,1140.48,1140.48
31,6,7,25,22.58%,8192,0.1400,0.0281, 264,0.000001706816,0.000450498214,5.4000, 0.0005,5.4000,0.0005,1140.48,1140.48
31,6,7,25,22.58%,8192,0.1500,0.0300, 264,0.000002806614,0.000740672729,5.4000, 0.0005,5.4000,0.0005,1140.48,1140.48
31,6,7,25,22.58%,8192,0.1600,0.0321, 264,0.000004587316,0.001210321233,5.4000, 0.0005,5.4000,0.0005,1140.48,1140.48
63,57,1,6,1.59%,8192,0.0100,0.0021, 130,0.007732783589,0.635478139923,51.3000, 0.0050,51.3000,0.0050,5335.20,5335.20
63,57,1,6,1.59%,8192,0.0200,0.0040, 130,0.026942441646,0.971291602092,51.3000, 0.0050,51.3000,0.0050,5335.20,5335.20
63,57,1,6,1.59%,8192,0.0300,0.0061, 130,0.056954820704,0.999511094506,51.3000, 0.0050,51.3000,0.0050,5335.20,5335.20
63,57,1,6,1.59%,8192,0.0400,0.0081, 130,0.091894984361,0.999996388483,51.3000, 0.0050,51.3000,0.0050,5335.20,5335.20
63,57,1,6,1.59%,8192,0.0500,0.0100, 130,0.131452137095,0.999999988954,51.3000, 0.0050,51.3000,0.0050,5335.20,5335.20
63,57,1,6,1.59%,8192,0.0600,0.0121, 130,0.176864663588,0.999999999990,51.3000, 0.0050,51.3000,0.0050,5335.20,5335.20
63,57,1,6,1.59%,8192,0.0700,0.0140, 130,0.221508011026,1.000000000000,51.3000, 0.0050,51.3000,0.0050,5335.20,5335.20
63,57,1,6,1.59%,8192,0.0800,0.0161, 130,0.269846833856,1.000000000000,51.3000, 0.0050,51.3000,0.0050,5335.20,5335.20
63,57,1,6,1.59%,8192,0.0900,0.0181, 130,0.315377448092,1.000000000000,51.3000, 0.0050,51.3000,0.0050,5335.20,5335.20
63,57,1,6,1.59%,8192,0.1000,0.0200, 130,0.360319982053,1.000000000000,51.3000, 0.0050,51.3000,0.0050,5335.20,5335.20
63,57,1,6,1.59%,8192,0.1100,0.0221, 130,0.406902703847,1.000000000000,51.3000, 0.0050,51.3000,0.0050,5335.20,5335.20
63,57,1,6,1.59%,8192,0.1200,0.0240, 130,0.449272891140,1.000000000000,51.3000, 0.0050,51.3000,0.0050,5335.20,5335.20
63,57,1,6,1.59%,8192,0.1300,0.0260, 130,0.489951389338,1.000000000000,51.3000, 0.0050,51.3000,0.0050,5335.20,5335.20
63,57,1,6,1.59%,8192,0.1400,0.0281, 130,0.531118253411,1.000000000000,51.3000, 0.0050,51.3000,0.0050,5335.20,5335.20
63,57,1,6,1.59%,8192,0.1500,0.0300, 130,0.567808691830,1.000000000000,51.3000, 0.0050,51.3000,0.0050,5335.20,5335.20
63,57,1,6,1.59%,8192,0.1600,0.0321, 130,0.604536789037,1.000000000000,51.3000, 0.0050,51.3000,0.0050,5335.20,5335.20
63,51,2,12,3.17%,8192,0.0100,0.0021, 130,0.000323314705,0.041166375594,45.9000, 0.0045,45.9000,0.0045,4773.60,4773.60
63,51,2,12,3.17%,8192,0.0200,0.0040, 130,0.002167274386,0.245765100843,45.9000, 0.0045,45.9000,0.0045,4773.60,4773.60
63,51,2,12,3.17%,8192,0.0300,0.0061, 130,0.006873844727,0.592080404894,45.9000, 0.0045,45.9000,0.0045,4773.60,4773.60
63,51,2,12,3.17%,8192,0.0400,0.0081, 130,0.014500579860,0.850263216279,45.9000, 0.0045,45.9000,0.0045,4773.60,4773.60
63,51,2,12,3.17%,8192,0.0500,0.0100, 130,0.025518079807,0.965279004058,45.9000, 0.0045,45.9000,0.0045,4773.60,4773.60
63,51,2,12,3.17%,8192,0.0600,0.0121, 130,0.041005746795,0.995674058863,45.9000, 0.0045,45.9000,0.0045,4773.60,4773.60
63,51,2,12,3.17%,8192,0.0700,0.0140, 130,0.059033016519,0.999632996607,45.9000, 0.0045,45.9000,0.0045,4773.60,4773.60
63,51,2,12,3.17%,8192,0.0800,0.0161, 130,0.081602805936,0.999984369558,45.9000, 0.0045,45.9000,0.0045,4773.60,4773.60
63,51,2,12,3.17%,8192,0.0900,0.0181, 130,0.105746691062,0.999999510365,45.9000, 0.0045,45.9000,0.0045,4773.60,4773.60
63,51,2,12,3.17%,8192,0.1000,0.0200, 130,0.132352614989,0.999999990348,45.9000, 0.0045,45.9000,0.0045,4773.60,4773.60
63,51,2,12,3.17%,8192,0.1100,0.0221, 130,0.162906213121,0.999999999909,45.9000, 0.0045,45.9000,0.0045,4773.60,4773.60
63,51,2,12,3.17%,8192,0.1200,0.0240, 130,0.193417366041,0.999999999999,45.9000, 0.0045,45.9000,0.0045,4773.60,4773.60
63,51,2,12,3.17%,8192,0.1300,0.0260, 130,0.225252956026,1.000000000000,45.9000, 0.0045,45.9000,0.0045,4773.60,4773.60
63,51,2,12,3.17%,8192,0.1400,0.0281, 130,0.260134012847,1.000000000000,45.9000, 0.0045,45.9000,0.0045,4773.60,4773.60
63,51,2,12,3.17%,8192,0.1500,0.0300, 130,0.293608210650,1.000000000000,45.9000, 0.0045,45.9000,0.0045,4773.60,4773.60
63,51,2,12,3.17%,8192,0.1600,0.0321, 130,0.329512671148,1.000000000000,45.9000, 0.0045,45.9000,0.0045,4773.60,4773.60
63,45,3,18,4.76%,8192,0.0100,0.0021, 130,0.000010017285,0.001301406031,40.5000, 0.0040,40.5000,0.0040,4212.00,4212.00
63,45,3,18,4.76%,8192,0.0200,0.0040, 130,0.000129752970,0.016727496017,40.5000, 0.0040,40.5000,0.0040,4212.00,4212.00
63,45,3,18,4.76%,8192,0.0300,0.0061, 130,0.000620386252,0.077506768475,40.5000, 0.0040,40.5000,0.0040,4212.00,4212.00
63,45,3,18,4.76%,8192,0.0400,0.0081, 130,0.001718978722,0.200412670076,40.5000, 0.0040,40.5000,0.0040,4212.00,4212.00
63,45,3,18,4.76%,8192,0.0500,0.0100, 130,0.003739117433,0.385530695334,40.5000, 0.0040,40.5000,0.0040,4212.00,4212.00
63,45,3,18,4.76%,8192,0.0600,0.0121, 130,0.007213086532,0.609801408386,40.5000, 0.0040,40.5000,0.0040,4212.00,4212.00
63,45,3,18,4.76%,8192,0.0700,0.0140, 130,0.011995664100,0.791718562422,40.5000, 0.0040,40.5000,0.0040,4212.00,4212.00
63,45,3,18,4.76%,8192,0.0800,0.0161, 130,0.018917077532,0.916489113834,40.5000, 0.0040,40.5000,0.0040,4212.00,4212.00
63,45,3,18,4.76%,8192,0.0900,0.0181, 130,0.027321924177,0.972711069976,40.5000, 0.0040,40.5000,0.0040,4212.00,4212.00
63,45,3,18,4.76%,8192,0.1000,0.0200, 130,0.037659642886,0.993196523933,40.5000, 0.0040,40.5000,0.0040,4212.00,4212.00
63,45,3,18,4.76%,8192,0.1100,0.0221, 130,0.050811790698,0.998862887254,40.5000, 0.0040,40.5000,0.0040,4212.00,4212.00
63,45,3,18,4.76%,8192,0.1200,0.0240, 130,0.065228254299,0.999844501928,40.5000, 0.0040,40.5000,0.0040,4212.00,4212.00
63,45,3,18,4.76%,8192,0.1300,0.0260, 130,0.081574686233,0.999984307220,40.5000, 0.0040,40.5000,0.0040,4212.00,4212.00
63,45,3,18,4.76%,8192,0.1400,0.0281, 130,0.100965089834,0.999999020618,40.5000, 0.0040,40.5000,0.0040,4212.00,4212.00
63,45,3,18,4.76%,8192,0.1500,0.0300, 130,0.120999249303,0.999999947688,40.5000, 0.0040,40.5000,0.0040,4212.00,4212.00
63,45,3,18,4.76%,8192,0.1600,0.0321, 130,0.144024298369,0.999999998340,40.5000, 0.0040,40.5000,0.0040,4212.00,4212.00
63,39,4,24,6.35%,8192,0.0100,0.0021, 130,0.000000244705,0.000031811160,35.1000, 0.0034,35.1000,0.0034,3650.40,3650.40
63,39,4,24,6.35%,8192,0.0200,0.0040, 130,0.000006138177,0.000797647156,35.1000, 0.0034,35.1000,0.0034,3650.40,3650.40
63,39,4,24,6.35%,8192,0.0300,0.0061, 130,0.000044349178,0.005748932205,35.1000, 0.0034,35.1000,0.0034,3650.40,3650.40
63,39,4,24,6.35%,8192,0.0400,0.0081, 130,0.000161781439,0.020813631602,35.1000, 0.0034,35.1000,0.0034,3650.40,3650.40
63,39,4,24,6.35%,8192,0.0500,0.0100, 130,0.000436019564,0.055117695026,35.1000, 0.0034,35.1000,0.0034,3650.40,3650.40
63,39,4,24,6.35%,8192,0.0600,0.0121, 130,0.001012406872,0.123378146287,35.1000, 0.0034,35.1000,0.0034,3650.40,3650.40
63,39,4,24,6.35%,8192,0.0700,0.0140, 130,0.001949925222,0.224104741514,35.1000, 0.0034,35.1000,0.0034,3650.40,3650.40
63,39,4,24,6.35%,8192,0.0800,0.0161, 130,0.003517853929,0.367533039793,35.1000, 0.0034,35.1000,0.0034,3650.40,3650.40
63,39,4,24,6.35%,8192,0.0900,0.0181, 130,0.005678092441,0.523008034401,35.1000, 0.0034,35.1000,0.0034,3650.40,3650.40
63,39,4,24,6.35%,8192,0.1000,0.0200, 130,0.008643111823,0.676478083258,35.1000, 0.0034,35.1000,0.0034,3650.40,3650.40
63,39,4,24,6.35%,8192,0.1100,0.0221, 130,0.012821982075,0.813184935699,35.1000, 0.0034,35.1000,0.0034,3650.40,3650.40
63,39,4,24,6.35%,8192,0.1200,0.0240, 130,0.017848788984,0.903797503548,35.1000, 0.0034,35.1000,0.0034,3650.40,3650.40
63,39,4,24,6.35%,8192,0.1300,0.0260, 130,0.024042154338,0.957729463609,35.1000, 0.0034,35.1000,0.0034,3650.40,3650.40
63,39,4,24,6.35%,8192,0.1400,0.0281, 130,0.031995888076,0.985410638812,35.1000, 0.0034,35.1000,0.0034,3650.40,3650.40
63,39,4,24,6.35%,8192,0.1500,0.0300, 130,0.040842306519,0.995577153109,35.1000, 0.0034,35.1000,0.0034,3650.40,3650.40
63,39,4,24,6.35%,8192,0.1600,0.0321, 130,0.051736288455,0.998998186106,35.1000, 0.0034,35.1000,0.0034,3650.40,3650.40
63,36,5,27,7.94%,8192,0.0100,0.0021, 130,0.000000004903,0.000000637430,32.4000, 0.0032,32.4000,0.0032,3369.60,3369.60
63,36,5,27,7.94%,8192,0.0200,0.0040, 130,0.000000238483,0.000031002343,32.4000, 0.0032,32.4000,0.0032,3369.60,3369.60
63,36,5,27,7.94%,8192,0.0300,0.0061, 130,0.000002607361,0.000338899874,32.4000, 0.0032,32.4000,0.0032,3369.60,3369.60
63,36,5,27,7.94%,8192,0.0400,0.0081, 130,0.000012538854,0.001628733402,32.4000, 0.0032,32.4000,0.0032,3369.60,3369.60
63,36,5,27,7.94%,8192,0.0500,0.0100, 130,0.000041928627,0.005436006930,32.4000, 0.0032,32.4000,0.0032,3369.60,3369.60
63,36,5,27,7.94%,8192,0.0600,0.0121, 130,0.000117357572,0.015141575605,32.4000, 0.0032,32.4000,0.0032,3369.60,3369.60
63,36,5,27,7.94%,8192,0.0700,0.0140, 130,0.000262161490,0.033511096834,32.4000, 0.0032,32.4000,0.0032,3369.60,3369.60
63,36,5,27,7.94%,8192,0.0800,0.0161, 130,0.000541944415,0.068046046501,32.4000, 0.0032,32.4000,0.0032,3369.60,3369.60
63,36,5,27,7.94%,8192,0.0900,0.0181, 130,0.000979088495,0.119569119993,32.4000, 0.0032,32.4000,0.0032,3369.60,3369.60
63,36,5,27,7.94%,8192,0.1000,0.0200, 130,0.001648494121,0.193039912467,32.4000, 0.0032,32.4000,0.0032,3369.60,3369.60
63,36,5,27,7.94%,8192,0.1100,0.0221, 130,0.002693579471,0.295761202194,32.4000, 0.0032,32.4000,0.0032,3369.60,3369.60
63,36,5,27,7.94%,8192,0.1200,0.0240, 130,0.004072890914,0.411722794402,32.4000, 0.0032,32.4000,0.0032,3369.60,3369.60
63,36,5,27,7.94%,8192,0.1300,0.0260, 130,0.005919298634,0.537817445400,32.4000, 0.0032,32.4000,0.0032,3369.60,3369.60
63,36,5,27,7.94%,8192,0.1400,0.0281, 130,0.008486416389,0.669762120447,32.4000, 0.0032,32.4000,0.0032,3369.60,3369.60
63,36,5,27,7.94%,8192,0.1500,0.0300, 130,0.011559702250,0.779424348266,32.4000, 0.0032,32.4000,0.0032,3369.60,3369.60
63,36,5,27,7.94%,8192,0.1600,0.0321, 130,0.015614884751,0.870742734912,32.4000, 0.0032,32.4000,0.0032,3369.60,3369.60
63,30,6,33,9.52%,8192,0.0100,0.0021, 130,0.000000000083,0.000000010768,27.0000, 0.0026,27.0000,0.0026,2808.00,2808.00
63,30,6,33,9.52%,8192,0.0200,0.0040, 130,0.000000007817,0.000001016266,27.0000, 0.0026,27.0000,0.0026,2808.00,2808.00
63,30,6,33,9.52%,8192,0.0300,0.0061, 130,0.000000129442,0.000016827340,27.0000, 0.0026,27.0000,0.0026,2808.00,2808.00
63,30,6,33,9.52%,8192,0.0400,0.0081, 130,0.000000821309,0.000106764529,27.0000, 0.0026,27.0000,0.0026,2808.00,2808.00
63,30,6,33,9.52%,8192,0.0500,0.0100, 130,0.000003410409,0.000443255634,27.0000, 0.0026,27.0000,0.0026,2808.00,2808.00
63,30,6,33,9.52%,8192,0.0600,0.0121, 130,0.000011517689,0.001496187742,27.0000, 0.0026,27.0000,0.0026,2808.00,2808.00
63,30,6,33,9.52%,8192,0.0700,0.0140, 130,0.000029868475,0.003875430831,27.0000, 0.0026,27.0000,0.0026,2808.00,2808.00
63,30,6,33,9.52%,8192,0.0800,0.0161, 130,0.000070820279,0.009164707972,27.0000, 0.0026,27.0000,0.0026,2808.00,2808.00
63,30,6,33,9.52%,8192,0.0900,0.0181, 130,0.000143346537,0.018463801869,27.0000, 0.0026,27.0000,0.0026,2808.00,2808.00
63,30,6,33,9.52%,8192,0.1000,0.0200, 130,0.000267228476,0.034147689821,27.0000, 0.0026,27.0000,0.0026,2808.00,2808.00
63,30,6,33,9.52%,8192,0.1100,0.0221, 130,0.000481455090,0.060684850311,27.0000, 0.0026,27.0000,0.0026,2808.00,2808.00
63,30,6,33,9.52%,8192,0.1200,0.0240, 130,0.000791602372,0.097827071957,27.0000, 0.0026,27.0000,0.0026,2808.00,2808.00
63,30,6,33,9.52%,8192,0.1300,0.0260, 130,0.001242652451,0.149257068216,27.0000, 0.0026,27.0000,0.0026,2808.00,2808.00
63,30,6,33,9.52%,8192,0.1400,0.0281, 130,0.001921559311,0.221232723132,27.0000, 0.0026,27.0000,0.0026,2808.00,2808.00
63,30,6,33,9.52%,8192,0.1500,0.0300, 130,0.002796295133,0.305127962549,27.0000, 0.0026,27.0000,0.0026,2808.00,2808.00
63,30,6,33,9.52%,8192,0.1600,0.0321, 130,0.004033014568,0.408652816663,27.0000, 0.0026,27.0000,0.0026,2808.00,2808.00
63,24,7,39,11.11%,8192,0.0100,0.0021, 130,0.000000000001,0.000000000156,21.6000, 0.0021,21.6000,0.0021,2246.40,2246.40
63,24,7,39,11.11%,8192,0.0200,0.0040, 130,0.000000000221,0.000000028668,21.6000, 0.0021,21.6000,0.0021,2246.40,2246.40
63,24,7,39,11.11%,8192,0.0300,0.0061, 130,0.000000005533,0.000000719315,21.6000, 0.0021,21.6000,0.0021,2246.40,2246.40
63,24,7,39,11.11%,8192,0.0400,0.0081, 130,0.000000046347,0.000006025073,21.6000, 0.0021,21.6000,0.0021,2246.40,2246.40
63,24,7,39,11.11%,8192,0.0500,0.0100, 130,0.000000239118,0.000031084923,21.6000, 0.0021,21.6000,0.0021,2246.40,2246.40
63,24,7,39,11.11%,8192,0.0600,0.0121, 130,0.000000974989,0.000126740632,21.6000, 0.0021,21.6000,0.0021,2246.40,2246.40
63,24,7,39,11.11%,8192,0.0700,0.0140, 130,0.000002936964,0.000381733006,21.6000, 0.0021,21.6000,0.0021,2246.40,2246.40
63,24,7,39,11.11%,8192,0.0800,0.0161, 130,0.000007992594,0.001038501698,21.6000, 0.0021,21.6000,0.0021,2246.40,2246.40
63,24,7,39,11.11%,8192,0.0900,0.0181, 130,0.000018136635,0.002355006500,21.6000, 0.0021,21.6000,0.0021,2246.40,2246.40
63,24,7,39,11.11%,8192,0.1000,0.0200, 130,0.000037459965,0.004858048027,21.6000, 0.0021,21.6000,0.0021,2246.40,2246.40
63,24,7,39,11.11%,8192,0.1100,0.0221, 130,0.000074470279,0.009634781893,21.6000, 0.0021,21.6000,0.0021,2246.40,2246.40
63,24,7,39,11.11%,8192,0.1200,0.0240, 130,0.000133233944,0.017172410814,21.6000, 0.0021,21.6000,0.0021,2246.40,2246.40
63,24,7,39,11.11%,8192,0.1300,0.0260, 130,0.000226070328,0.028964707813,21.6000, 0.0021,21.6000,0.0021,2246.40,2246.40
63,24,7,39,11.11%,8192,0.1400,0.0281, 130,0.000377344357,0.047879830764,21.6000, 0.0021,21.6000,0.0021,2246.40,2246.40
63,24,7,39,11.11%,8192,0.1500,0.0300, 130,0.000587088442,0.073502479970,21.6000, 0.0021,21.6000,0.0021,2246.40,2246.40
63,24,7,39,11.11%,8192,0.1600,0.0321, 130,0.000904826615,0.111020148835,21.6000, 0.0021,21.6000,0.0021,2246.40,2246.40
63,18,10,45,15.87%,8192,0.0100,0.0021, 130,0.000000000000,0.000000000000,16.2000, 0.0016,16.2000,0.0016,1684.80,1684.80
63,18,10,45,15.87%,8192,0.0200,0.0040, 130,0.000000000000,0.000000000000,16.2000, 0.0016,16.2000,0.0016,1684.80,1684.80
63,18,10,45,15.87%,8192,0.0300,0.0061, 130,0.000000000000,0.000000000026,16.2000, 0.0016,16.2000,0.0016,1684.80,1684.80
63,18,10,45,15.87%,8192,0.0400,0.0081, 130,0.000000000004,0.000000000506,16.2000, 0.0016,16.2000,0.0016,1684.80,1684.80
63,18,10,45,15.87%,8192,0.0500,0.0100, 130,0.000000000039,0.000000005014,16.2000, 0.0016,16.2000,0.0016,1684.80,1684.80
63,18,10,45,15.87%,8192,0.0600,0.0121, 130,0.000000000277,0.000000036060,16.2000, 0.0016,16.2000,0.0016,1684.80,1684.80
63,18,10,45,15.87%,8192,0.0700,0.0140, 130,0.000000001312,0.000000170598,16.2000, 0.0016,16.2000,0.0016,1684.80,1684.80
63,18,10,45,15.87%,8192,0.0800,0.0161, 130,0.000000005412,0.000000703526,16.2000, 0.0016,16.2000,0.0016,1684.80,1684.80
63,18,10,45,15.87%,8192,0.0900,0.0181, 130,0.000000017341,0.000002254339,16.2000, 0.0016,16.2000,0.0016,1684.80,1684.80
63,18,10,45,15.87%,8192,0.1000,0.0200, 130,0.000000048821,0.000006346766,16.2000, 0.0016,16.2000,0.0016,1684.80,1684.80
63,18,10,45,15.87%,8192,0.1100,0.0221, 130,0.000000130714,0.000016992677,16.2000, 0.0016,16.2000,0.0016,1684.80,1684.80
63,18,10,45,15.87%,8192,0.1200,0.0240, 130,0.000000302016,0.000039261280,16.2000, 0.0016,16.2000,0.0016,1684.80,1684.80
63,18,10,45,15.87%,8192,0.1300,0.0260, 130,0.000000648751,0.000084334159,16.2000, 0.0016,16.2000,0.0016,1684.80,1684.80
63,18,10,45,15.87%,8192,0.1400,0.0281, 130,0.000001365536,0.000177504010,16.2000, 0.0016,16.2000,0.0016,1684.80,1684.80
63,18,10,45,15.87%,8192,0.1500,0.0300, 130,0.000002603157,0.000338353620,16.2000, 0.0016,16.2000,0.0016,1684.80,1684.80
63,18,10,45,15.87%,8192,0.1600,0.0321, 130,0.000004909455,0.000638027037,16.2000, 0.0016,16.2000,0.0016,1684.80,1684.80
63,16,11,47,17.46%,8192,0.0100,0.0021, 130,0.000000000000,0.000000000000,14.4000, 0.0014,14.4000,0.0014,1497.60,1497.60
63,16,11,47,17.46%,8192,0.0200,0.0040, 130,0.000000000000,0.000000000000,14.4000, 0.0014,14.4000,0.0014,1497.60,1497.60
63,16,11,47,17.46%,8192,0.0300,0.0061, 130,0.000000000000,0.000000000001,14.4000, 0.0014,14.4000,0.0014,1497.60,1497.60
63,16,11,47,17.46%,8192,0.0400,0.0081, 130,0.000000000000,0.000000000018,14.4000, 0.0014,14.4000,0.0014,1497.60,1497.60
63,16,11,47,17.46%,8192,0.0500,0.0100, 130,0.000000000002,0.000000000219,14.4000, 0.0014,14.4000,0.0014,1497.60,1497.60
63,16,11,47,17.46%,8192,0.0600,0.0121, 130,0.000000000015,0.000000001902,14.4000, 0.0014,14.4000,0.0014,1497.60,1497.60
63,16,11,47,17.46%,8192,0.0700,0.0140, 130,0.000000000080,0.000000010461,14.4000, 0.0014,14.4000,0.0014,1497.60,1497.60
63,16,11,47,17.46%,8192,0.0800,0.0161, 130,0.000000000381,0.000000049575,14.4000, 0.0014,14.4000,0.0014,1497.60,1497.60
63,16,11,47,17.46%,8192,0.0900,0.0181, 130,0.000000001372,0.000000178301,14.4000, 0.0014,14.4000,0.0014,1497.60,1497.60
63,16,11,47,17.46%,8192,0.1000,0.0200, 130,0.000000004283,0.000000556833,14.4000, 0.0014,14.4000,0.0014,1497.60,1497.60
63,16,11,47,17.46%,8192,0.1100,0.0221, 130,0.000000012671,0.000001647211,14.4000, 0.0014,14.4000,0.0014,1497.60,1497.60
63,16,11,47,17.46%,8192,0.1200,0.0240, 130,0.000000031897,0.000004146561,14.4000, 0.0014,14.4000,0.0014,1497.60,1497.60
63,16,11,47,17.46%,8192,0.1300,0.0260, 130,0.000000074156,0.000009640233,14.4000, 0.0014,14.4000,0.0014,1497.60,1497.60
63,16,11,47,17.46%,8192,0.1400,0.0281, 130,0.000000168725,0.000021933977,14.4000, 0.0014,14.4000,0.0014,1497.60,1497.60
63,16,11,47,17.46%,8192,0.1500,0.0300, 130,0.000000344358,0.000044765494,14.4000, 0.0014,14.4000,0.0014,1497.60,1497.60
63,16,11,47,17.46%,8192,0.1600,0.0321, 130,0.000000695039,0.000090351062,14.4000, 0.0014,14.4000,0.0014,1497.60,1497.60
63,10,13,53,20.63%,8192,0.0100,0.0021, 130,0.000000000000,0.000000000000,9.0000, 0.0009,9.0000,0.0009,936.00,936.00
63,10,13,53,20.63%,8192,0.0200,0.0040, 130,0.000000000000,0.000000000000,9.0000, 0.0009,9.0000,0.0009,936.00,936.00
63,10,13,53,20.63%,8192,0.0300,0.0061, 130,0.000000000000,0.000000000000,9.0000, 0.0009,9.0000,0.0009,936.00,936.00
63,10,13,53,20.63%,8192,0.0400,0.0081, 130,0.000000000000,0.000000000000,9.0000, 0.0009,9.0000,0.0009,936.00,936.00
63,10,13,53,20.63%,8192,0.0500,0.0100, 130,0.000000000000,0.000000000000,9.0000, 0.0009,9.0000,0.0009,936.00,936.00
63,10,13,53,20.63%,8192,0.0600,0.0121, 130,0.000000000000,0.000000000004,9.0000, 0.0009,9.0000,0.0009,936.00,936.00
63,10,13,53,20.63%,8192,0.0700,0.0140, 130,0.000000000000,0.000000000029,9.0000, 0.0009,9.0000,0.0009,936.00,936.00
63,10,13,53,20.63%,8192,0.0800,0.0161, 130,0.000000000001,0.000000000184,9.0000, 0.0009,9.0000,0.0009,936.00,936.00
63,10,13,53,20.63%,8192,0.0900,0.0181, 130,0.000000000006,0.000000000835,9.0000, 0.0009,9.0000,0.0009,936.00,936.00
63,10,13,53,20.63%,8192,0.1000,0.0200, 130,0.000000000025,0.000000003210,9.0000, 0.0009,9.0000,0.0009,936.00,936.00
63,10,13,53,20.63%,8192,0.1100,0.0221, 130,0.000000000089,0.000000011597,9.0000, 0.0009,9.0000,0.0009,936.00,936.00
63,10,13,53,20.63%,8192,0.1200,0.0240, 130,0.000000000267,0.000000034667,9.0000, 0.0009,9.0000,0.0009,936.00,936.00
63,10,13,53,20.63%,8192,0.1300,0.0260, 130,0.000000000727,0.000000094450,9.0000, 0.0009,9.0000,0.0009,936.00,936.00
63,10,13,53,20.63%,8192,0.1400,0.0281, 130,0.000000001932,0.000000251217,9.0000, 0.0009,9.0000,0.0009,936.00,936.00
63,10,13,53,20.63%,8192,0.1500,0.0300, 130,0.000000004523,0.000000587951,9.0000, 0.0009,9.0000,0.0009,936.00,936.00
63,10,13,53,20.63%,8192,0.1600,0.0321, 130,0.000000010460,0.000001359830,9.0000, 0.0009,9.0000,0.0009,936.00,936.00
63,7,15,56,23.81%,8192,0.0100,0.0021, 130,0.000000000000,0.000000000000,6.3000, 0.0006,6.3000,0.0006,655.20,655.20
63,7,15,56,23.81%,8192,0.0200,0.0040, 130,0.000000000000,0.000000000000,6.3000, 0.0006,6.3000,0.0006,655.20,655.20
63,7,15,56,23.81%,8192,0.0300,0.0061, 130,0.000000000000,0.000000000000,6.3000, 0.0006,6.3000,0.0006,655.20,655.20
63,7,15,56,23.81%,8192,0.0400,0.0081, 130,0.000000000000,0.000000000000,6.3000, 0.0006,6.3000,0.0006,655.20,655.20
63,7,15,56,23.81%,8192,0.0500,0.0100, 130,0.000000000000,0.000000000000,6.3000, 0.0006,6.3000,0.0006,655.20,655.20
63,7,15,56,23.81%,8192,0.0600,0.0121, 130,0.000000000000,0.000000000000,6.3000, 0.0006,6.3000,0.0006,655.20,655.20
63,7,15,56,23.81%,8192,0.0700,0.0140, 130,0.000000000000,0.000000000000,6.3000, 0.0006,6.3000,0.0006,655.20,655.20
63,7,15,56,23.81%,8192,0.0800,0.0161, 130,0.000000000000,0.000000000000,6.3000, 0.0006,6.3000,0.0006,655.20,655.20
